year,month,country,product,units,sales
2025,7,Australia,Road-550-W Yellow,28,34336.47
2025,7,Australia,Road-750 Black,30,14055.46
2025,7,Canada,Mountain-200 Black,8,19365.35
2025,7,Canada,Mountain-200 Silver,1,4993.53
2025,7,Canada,Mountain-500 Black,0,1322.96
2025,7,Canada,Road-150 Red,1,7567.04
2025,7,Canada,Road-250 Red,3,12108.76
2025,7,Canada,Road-350-W Yellow,0,3549.08
2025,7,Canada,Road-550-W Yellow,0,2223.17
2025,7,Canada,Road-750 Black,9,6071.24
2025,7,France,Mountain-200 Black,9,23783.15
2025,7,France,Mountain-200 Silver,8,21585.40
2025,7,France,Road-150 Red,22,68597.61
2025,7,France,Road-250 Black,13,28513.38
2025,7,France,Road-250 Red,7,20867.64
2025,7,France,Road-350-W Yellow,4,10730.42
2025,7,France,Road-550-W Yellow,10,11607.14
2025,7,France,Road-750 Black,2,1744.61
2025,7,Germany,Mountain-200 Black,5,13970.57
2025,7,Germany,Mountain-200 Silver,8,23816.35
2025,7,Germany,Road-150 Red,4,22139.54
2025,7,Germany,Road-250 Black,7,19550.17
2025,7,Germany,Road-250 Red,10,26275.78
2025,7,Germany,Road-350-W Yellow,3,8846.91
2025,7,Germany,Road-550-W Yellow,7,11024.62
2025,7,Germany,Road-650 Black,1,1564.18
2025,7,Germany,Road-650 Red,5,4450.40
2025,7,Germany,Road-750 Black,1,1013.06
2025,7,United Kingdom,Mountain-200 Black,12,30529.50
2025,7,United Kingdom,Mountain-200 Silver,7,21343.40
2025,7,United Kingdom,Mountain-400-W Silver,5,4970.71
2025,7,United Kingdom,Road-150 Red,5,21151.97
2025,7,United Kingdom,Road-250 Black,3,15330.89
2025,7,United Kingdom,Road-250 Red,4,17579.41
2025,7,United Kingdom,Road-350-W Yellow,14,24892.54
2025,7,United Kingdom,Road-550-W Yellow,8,11615.44
2025,7,United Kingdom,Road-650 Black,5,4919.56
2025,7,United Kingdom,Road-650 Red,1,1422.89
2025,7,United Kingdom,Road-750 Black,4,3333.53
2025,7,United States,Mountain-100 Black,0,6104.60
2025,7,United States,Mountain-100 Silver,0,5968.07
2025,7,United States,Mountain-200 Black,26,62536.82
2025,7,United States,Mountain-200 Silver,27,43610.54
2025,7,United States,Mountain-400-W Silver,9,7809.34
2025,7,United States,Mountain-500 Black,6,4967.55
2025,7,United States,Mountain-500 Silver,1,1151.78
2025,7,United States,Road-150 Red,19,80253.65
2025,7,United States,Road-250 Black,8,17791.01
2025,7,United States,Road-250 Red,4,17195.94
2025,7,United States,Road-350-W Yellow,5,8494.08
2025,7,United States,Road-550-W Yellow,23,27183.56
2025,7,United States,Road-650 Black,6,6399.48
2025,7,United States,Road-650 Red,3,2998.13
2025,7,United States,Road-750 Black,23,13406.56
2025,8,Australia,Mountain-100 Silver,1,5143.83
2025,8,Australia,Mountain-200 Black,15,28320.85
2025,8,Australia,Mountain-200 Silver,19,42888.99
2025,8,Australia,Mountain-400-W Silver,3,3019.16
2025,8,Australia,Mountain-500 Silver,2,1833.46
2025,8,Australia,Road-150 Red,6,27543.43
2025,8,Australia,Road-250 Black,11,28144.95
2025,8,Australia,Road-250 Red,0,2464.31
2025,8,Australia,Road-350-W Yellow,14,26482.93
2025,8,Australia,Road-550-W Yellow,5,6767.63
2025,8,Australia,Road-750 Black,10,4549.74
2025,8,Canada,Mountain-200 Silver,0,5593.48
2025,8,Canada,Mountain-500 Black,0,630.48
2025,8,Canada,Mountain-500 Silver,1,643.78
2025,8,Canada,Road-150 Red,0,3612.84
2025,8,Canada,Road-250 Red,1,5058.65
2025,8,Canada,Road-750 Black,0,547.20
2025,8,France,Mountain-100 Black,0,3646.90
2025,8,France,Mountain-200 Black,2,4304.46
2025,8,France,Mountain-200 Silver,3,6732.33
2025,8,France,Mountain-400-W Silver,0,749.46
2025,8,France,Road-150 Red,1,7183.97
2025,8,France,Road-250 Black,3,8581.09
2025,8,France,Road-250 Red,4,12461.55
2025,8,France,Road-350-W Yellow,0,1922.20
2025,8,France,Road-550-W Yellow,0,1091.17
2025,8,France,Road-750 Black,0,972.77
2025,8,Germany,Mountain-200 Black,2,7745.74
2025,8,Germany,Road-150 Red,0,6752.31
2025,8,Germany,Road-250 Black,1,8363.52
2025,8,Germany,Road-250 Red,4,8240.18
2025,8,Germany,Road-350-W Yellow,4,8307.34
2025,8,Germany,Road-550-W Yellow,0,3397.35
2025,8,Germany,Road-650 Black,0,821.25
2025,8,United Kingdom,Mountain-200 Black,1,4388.22
2025,8,United Kingdom,Mountain-200 Silver,5,12118.39
2025,8,United Kingdom,Mountain-400-W Silver,2,1484.06
2025,8,United Kingdom,Mountain-500 Silver,0,653.28
2025,8,United Kingdom,Road-150 Red,3,10952.56
2025,8,United Kingdom,Road-250 Black,0,2578.21
2025,8,United Kingdom,Road-250 Red,0,5731.12
2025,8,United Kingdom,Road-350-W Yellow,7,13305.11
2025,8,United Kingdom,Road-550-W Yellow,2,4091.56
2025,8,United Kingdom,Road-650 Black,0,1578.27
2025,8,United Kingdom,Road-750 Black,6,3317.66
2025,8,United States,Mountain-100 Black,0,3642.55
2025,8,United States,Mountain-200 Black,6,14180.98
2025,8,United States,Mountain-200 Silver,7,27678.21
2025,8,United States,Mountain-400-W Silver,1,1736.79
2025,8,United States,Mountain-500 Black,0,862.71
2025,8,United States,Mountain-500 Silver,0,587.37
2025,8,United States,Road-150 Red,15,54143.72
2025,8,United States,Road-250 Black,2,10467.98
2025,8,United States,Road-250 Red,0,4960.67
2025,8,United States,Road-550-W Yellow,5,7825.35
2025,8,United States,Road-650 Black,0,1395.77
2025,8,United States,Road-650 Red,1,2872.00
2025,8,United States,Road-750 Black,1,1120.06
2025,9,Australia,Mountain-100 Black,4,15802.15
2025,9,Australia,Mountain-100 Silver,0,3146.00
2025,9,Australia,Mountain-200 Black,13,32848.08
2025,9,Australia,Mountain-200 Silver,18,36092.17
2025,9,Australia,Mountain-400-W Silver,5,6257.55
2025,9,Australia,Mountain-500 Silver,2,2001.44
2025,9,Australia,Road-150 Red,13,51405.84
2025,9,Australia,Road-250 Black,5,10107.42
2025,9,Australia,Road-250 Red,0,4292.29
2025,9,Australia,Road-350-W Yellow,18,26369.50
2025,9,Australia,Road-550-W Yellow,11,15542.48
2025,9,Australia,Road-650 Black,0,701.41
2025,9,Australia,Road-750 Black,3,2438.74
2025,9,Canada,Mountain-200 Black,4,12575.81
2025,9,Canada,Mountain-200 Silver,0,2662.46
2025,9,Canada,Mountain-400-W Silver,0,961.52
2025,9,Canada,Road-150 Red,0,4025.75
2025,9,Canada,Road-250 Red,0,2663.02
2025,9,France,Mountain-100 Black,0,3581.73
2025,9,France,Mountain-100 Silver,0,2792.06
2025,9,France,Mountain-200 Silver,2,5809.74
2025,9,France,Mountain-500 Silver,1,578.83
2025,9,France,Road-150 Red,4,13829.70
2025,9,France,Road-250 Black,0,1859.69
2025,9,France,Road-250 Red,5,12801.58
2025,9,France,Road-350-W Yellow,0,1575.47
2025,9,France,Road-550-W Yellow,6,6116.48
2025,9,France,Road-650 Black,2,1451.41
2025,9,Germany,Mountain-200 Black,4,15482.57
2025,9,Germany,Mountain-200 Silver,4,10874.38
2025,9,Germany,Mountain-500 Silver,1,580.83
2025,9,Germany,Road-150 Red,2,11036.56
2025,9,Germany,Road-250 Black,1,10264.14
2025,9,Germany,Road-250 Red,4,8018.21
2025,9,Germany,Road-350-W Yellow,4,6661.67
2025,9,Germany,Road-550-W Yellow,3,4077.77
2025,9,Germany,Road-650 Red,0,615.80
2025,9,United Kingdom,Mountain-200 Black,3,12224.59
2025,9,United Kingdom,Mountain-200 Silver,0,4939.67
2025,9,United Kingdom,Mountain-400-W Silver,1,1580.78
2025,9,United Kingdom,Road-150 Red,2,15997.05
2025,9,United Kingdom,Road-250 Red,0,2460.42
2025,9,United Kingdom,Road-350-W Yellow,6,11848.81
2025,9,United Kingdom,Road-550-W Yellow,2,5615.81
2025,9,United Kingdom,Road-650 Red,0,813.47
2025,9,United Kingdom,Road-750 Black,4,4433.31
2025,9,United States,Mountain-100 Black,0,3054.50
2025,9,United States,Mountain-200 Black,6,15874.00
2025,9,United States,Mountain-200 Silver,11,25325.28
2025,9,United States,Mountain-400-W Silver,0,1525.37
2025,9,United States,Road-150 Red,12,48821.81
2025,9,United States,Road-250 Black,0,2534.34
2025,9,United States,Road-350-W Yellow,0,1464.62
2025,9,United States,Road-550-W Yellow,6,6796.87
2025,9,United States,Road-650 Black,3,2825.70
2025,9,United States,Road-650 Red,4,3234.28
2025,9,United States,Road-750 Black,7,5244.87
2025,10,Australia,Mountain-100 Black,0,3144.25
2025,10,Australia,Mountain-100 Silver,2,9082.41
2025,10,Australia,Mountain-200 Black,18,36509.34
2025,10,Australia,Mountain-200 Silver,11,21334.44
2025,10,Australia,Mountain-400-W Silver,17,10447.75
2025,10,Australia,Mountain-500 Black,0,442.22
2025,10,Australia,Mountain-500 Silver,1,999.71
2025,10,Australia,Road-150 Red,13,42429.46
2025,10,Australia,Road-250 Black,5,10587.05
2025,10,Australia,Road-250 Red,0,4523.43
2025,10,Australia,Road-350-W Yellow,6,10367.77
2025,10,Australia,Road-550-W Yellow,10,12476.14
2025,10,Australia,Road-650 Black,1,2996.73
2025,10,Australia,Road-650 Red,1,2488.63
2025,10,Australia,Road-750 Black,9,5106.55
2025,10,Canada,Mountain-200 Black,0,4752.00
2025,10,Canada,Mountain-200 Silver,1,9239.67
2025,10,Canada,Mountain-400-W Silver,0,877.13
2025,10,Canada,Mountain-500 Black,1,1246.44
2025,10,Canada,Road-150 Red,2,12655.60
2025,10,Canada,Road-250 Red,1,5670.16
2025,10,Canada,Road-550-W Yellow,2,2453.64
2025,10,Canada,Road-650 Red,0,895.27
2025,10,Canada,Road-750 Black,0,619.07
2025,10,France,Mountain-100 Black,0,3727.21
2025,10,France,Mountain-100 Silver,0,6623.99
2025,10,France,Mountain-200 Black,1,2533.84
2025,10,France,Mountain-200 Silver,0,4503.71
2025,10,France,Mountain-500 Silver,0,494.51
2025,10,France,Road-150 Red,0,6869.34
2025,10,France,Road-250 Black,3,12201.73
2025,10,France,Road-250 Red,6,20128.39
2025,10,France,Road-350-W Yellow,4,6884.57
2025,10,France,Road-550-W Yellow,1,1780.34
2025,10,France,Road-650 Black,1,1348.95
2025,10,France,Road-750 Black,0,974.37
2025,10,Germany,Mountain-200 Black,2,8799.24
2025,10,Germany,Mountain-200 Silver,2,4285.42
2025,10,Germany,Mountain-400-W Silver,0,751.13
2025,10,Germany,Mountain-500 Silver,0,545.81
2025,10,Germany,Road-150 Red,0,3936.01
2025,10,Germany,Road-250 Black,2,9658.11
2025,10,Germany,Road-250 Red,0,4293.86
2025,10,Germany,Road-350-W Yellow,4,10455.07
2025,10,Germany,Road-550-W Yellow,1,5209.04
2025,10,Germany,Road-650 Black,1,1515.97
2025,10,Germany,Road-650 Red,0,819.92
2025,10,Germany,Road-750 Black,0,497.03
2025,10,United Kingdom,Mountain-200 Black,4,13935.58
2025,10,United Kingdom,Mountain-200 Silver,2,7558.58
2025,10,United Kingdom,Road-150 Red,6,26548.30
2025,10,United Kingdom,Road-250 Black,0,5542.90
2025,10,United Kingdom,Road-250 Red,1,2767.34
2025,10,United Kingdom,Road-350-W Yellow,4,10992.39
2025,10,United Kingdom,Road-650 Black,0,730.74
2025,10,United Kingdom,Road-650 Red,0,770.04
2025,10,United Kingdom,Road-750 Black,8,5193.12
2025,10,United States,Mountain-200 Black,7,16977.38
2025,10,United States,Mountain-200 Silver,12,28300.86
2025,10,United States,Mountain-400-W Silver,0,697.47
2025,10,United States,Mountain-500 Black,0,613.12
2025,10,United States,Road-150 Red,9,31093.38
2025,10,United States,Road-250 Black,3,6530.58
2025,10,United States,Road-250 Red,1,4814.00
2025,10,United States,Road-350-W Yellow,4,5987.85
2025,10,United States,Road-550-W Yellow,5,8024.44
2025,10,United States,Road-650 Black,0,765.03
2025,10,United States,Road-650 Red,0,840.25
2025,10,United States,Road-750 Black,1,978.11
2025,11,Australia,Mountain-100 Black,2,9387.14
2025,11,Australia,Mountain-100 Silver,0,2741.83
2025,11,Australia,Mountain-200 Black,18,30411.65
2025,11,Australia,Mountain-200 Silver,21,44520.15
2025,11,Australia,Mountain-400-W Silver,8,7056.98
2025,11,Australia,Mountain-500 Silver,0,1120.26
2025,11,Australia,Road-150 Red,12,47002.45
2025,11,Australia,Road-250 Black,2,7013.19
2025,11,Australia,Road-250 Red,0,2271.34
2025,11,Australia,Road-350-W Yellow,0,3482.17
2025,11,Australia,Road-550-W Yellow,4,6665.70
2025,11,Australia,Road-650 Black,3,2682.27
2025,11,Australia,Road-650 Red,4,3505.08
2025,11,Australia,Road-750 Black,24,11552.69
2025,11,Canada,Mountain-200 Black,2,10949.69
2025,11,Canada,Road-350-W Yellow,0,1701.53
2025,11,Canada,Road-650 Black,1,964.63
2025,11,Canada,Road-750 Black,0,591.69
2025,11,France,Mountain-200 Black,1,8027.97
2025,11,France,Mountain-200 Silver,0,2521.91
2025,11,France,Mountain-400-W Silver,0,748.84
2025,11,France,Road-150 Red,3,15174.44
2025,11,France,Road-250 Black,8,20559.14
2025,11,France,Road-250 Red,2,4186.87
2025,11,France,Road-550-W Yellow,7,9038.77
2025,11,France,Road-650 Black,0,2314.54
2025,11,France,Road-750 Black,2,931.26
2025,11,Germany,Mountain-200 Black,4,8209.41
2025,11,Germany,Mountain-200 Silver,5,13129.26
2025,11,Germany,Mountain-400-W Silver,1,626.82
2025,11,Germany,Road-150 Red,3,10323.39
2025,11,Germany,Road-250 Black,2,4197.29
2025,11,Germany,Road-250 Red,0,2755.29
2025,11,Germany,Road-350-W Yellow,10,19913.48
2025,11,Germany,Road-550-W Yellow,4,4407.73
2025,11,Germany,Road-650 Black,0,733.96
2025,11,Germany,Road-750 Black,6,3813.65
2025,11,United Kingdom,Mountain-200 Black,1,5013.43
2025,11,United Kingdom,Mountain-200 Silver,0,6535.58
2025,11,United Kingdom,Mountain-400-W Silver,3,3699.68
2025,11,United Kingdom,Road-150 Red,0,3784.54
2025,11,United Kingdom,Road-250 Black,0,2473.90
2025,11,United Kingdom,Road-350-W Yellow,6,12346.70
2025,11,United Kingdom,Road-550-W Yellow,8,10584.57
2025,11,United Kingdom,Road-750 Black,2,2016.45
2025,11,United States,Mountain-200 Black,6,12644.71
2025,11,United States,Mountain-200 Silver,11,32396.11
2025,11,United States,Mountain-400-W Silver,2,1831.93
2025,11,United States,Mountain-500 Black,0,603.99
2025,11,United States,Road-150 Red,19,66358.60
2025,11,United States,Road-250 Black,1,2563.91
2025,11,United States,Road-250 Red,1,2305.13
2025,11,United States,Road-350-W Yellow,2,6374.87
2025,11,United States,Road-550-W Yellow,6,9303.32
2025,11,United States,Road-650 Black,0,1886.43
2025,11,United States,Road-650 Red,2,2001.15
2025,11,United States,Road-750 Black,6,3596.63
2025,12,Australia,Mountain-100 Black,2,6057.84
2025,12,Australia,Mountain-100 Silver,4,12134.87
2025,12,Australia,Mountain-200 Black,17,34734.92
2025,12,Australia,Mountain-200 Silver,23,49147.15
2025,12,Australia,Mountain-400-W Silver,6,5723.26
2025,12,Australia,Mountain-500 Black,3,1483.85
2025,12,Australia,Mountain-500 Silver,1,587.74
2025,12,Australia,Road-150 Red,15,55947.58
2025,12,Australia,Road-250 Black,4,12360.29
2025,12,Australia,Road-250 Red,0,2022.48
2025,12,Australia,Road-350-W Yellow,18,23967.09
2025,12,Australia,Road-550-W Yellow,7,10066.33
2025,12,Australia,Road-650 Black,0,683.40
2025,12,Australia,Road-750 Black,7,4022.11
2025,12,Canada,Mountain-200 Black,3,9539.42
2025,12,Canada,Mountain-200 Silver,0,7958.41
2025,12,Canada,Mountain-400-W Silver,0,913.75
2025,12,Canada,Road-150 Red,3,13719.44
2025,12,Canada,Road-250 Black,1,2280.14
2025,12,Canada,Road-250 Red,0,2798.35
2025,12,Canada,Road-350-W Yellow,2,3115.00
2025,12,Canada,Road-650 Red,0,747.34
2025,12,Canada,Road-750 Black,2,1121.59
2025,12,France,Mountain-200 Black,3,8272.33
2025,12,France,Mountain-200 Silver,5,13761.77
2025,12,France,Mountain-500 Silver,0,539.30
2025,12,France,Road-150 Red,4,11066.19
2025,12,France,Road-250 Black,4,15399.22
2025,12,France,Road-250 Red,0,2192.64
2025,12,France,Road-350-W Yellow,1,3111.97
2025,12,France,Road-550-W Yellow,4,6539.17
2025,12,France,Road-650 Red,1,1577.03
2025,12,Germany,Mountain-200 Black,5,10516.74
2025,12,Germany,Mountain-200 Silver,3,6793.97
2025,12,Germany,Road-150 Red,4,17137.72
2025,12,Germany,Road-250 Red,1,8501.32
2025,12,Germany,Road-350-W Yellow,7,15373.25
2025,12,Germany,Road-550-W Yellow,5,7160.26
2025,12,Germany,Road-650 Red,0,658.82
2025,12,Germany,Road-750 Black,3,2399.05
2025,12,United Kingdom,Mountain-200 Black,4,11173.37
2025,12,United Kingdom,Mountain-200 Silver,0,5160.51
2025,12,United Kingdom,Road-150 Red,4,14317.34
2025,12,United Kingdom,Road-250 Black,3,8079.15
2025,12,United Kingdom,Road-250 Red,4,9628.69
2025,12,United Kingdom,Road-350-W Yellow,4,8669.57
2025,12,United Kingdom,Road-550-W Yellow,6,10311.59
2025,12,United Kingdom,Road-650 Black,4,4821.79
2025,12,United Kingdom,Road-750 Black,2,2700.84
2025,12,United States,Mountain-100 Silver,0,2875.05
2025,12,United States,Mountain-200 Black,21,51942.11
2025,12,United States,Mountain-200 Silver,16,38047.90
2025,12,United States,Mountain-400-W Silver,6,4664.89
2025,12,United States,Mountain-500 Black,1,1364.61
2025,12,United States,Road-150 Red,17,55970.66
2025,12,United States,Road-250 Black,2,4170.97
2025,12,United States,Road-250 Red,0,2479.05
2025,12,United States,Road-350-W Yellow,5,9233.26
2025,12,United States,Road-550-W Yellow,6,6163.33
2025,12,United States,Road-650 Black,1,1626.44
2025,12,United States,Road-650 Red,6,4945.24
2025,12,United States,Road-750 Black,6,3728.58
2026,1,Australia,Mountain-200 Black,17,31046.78
2026,1,Australia,Mountain-200 Silver,8,23119.31
2026,1,Australia,Mountain-400-W Silver,1,1409.55
2026,1,Australia,Mountain-500 Black,5,2898.06
2026,1,Australia,Mountain-500 Silver,10,4639.99
2026,1,Australia,Road-150 Red,2,14612.86
2026,1,Australia,Road-250 Black,15,33635.60
2026,1,Australia,Road-250 Red,0,4757.91
2026,1,Australia,Road-350-W Yellow,3,6615.31
2026,1,Australia,Road-550-W Yellow,18,17257.93
2026,1,Australia,Road-650 Red,0,1460.18
2026,1,Australia,Road-750 Black,45,21818.39
2026,1,Canada,Mountain-200 Silver,2,10943.48
2026,1,Canada,Mountain-500 Black,0,1253.97
2026,1,Canada,Road-150 Red,9,41252.08
2026,1,Canada,Road-250 Black,1,10666.46
2026,1,Canada,Road-250 Red,1,5431.20
2026,1,Canada,Road-350-W Yellow,5,12388.20
2026,1,Canada,Road-550-W Yellow,5,10891.14
2026,1,Canada,Road-750 Black,3,2422.93
2026,1,France,Mountain-100 Black,1,5874.69
2026,1,France,Road-150 Red,8,32182.16
2026,1,France,Road-250 Black,1,8928.75
2026,1,France,Road-250 Red,0,4026.36
2026,1,France,Road-350-W Yellow,0,3031.10
2026,1,France,Road-550-W Yellow,1,1963.87
2026,1,France,Road-650 Black,0,1386.51
2026,1,France,Road-750 Black,1,2223.86
2026,1,Germany,Mountain-200 Black,4,14392.99
2026,1,Germany,Mountain-500 Silver,0,1116.65
2026,1,Germany,Road-150 Red,7,27164.22
2026,1,Germany,Road-250 Black,8,18325.98
2026,1,Germany,Road-250 Red,0,5447.58
2026,1,Germany,Road-550-W Yellow,3,4715.78
2026,1,Germany,Road-650 Black,2,1584.04
2026,1,Germany,Road-650 Red,1,1195.30
2026,1,Germany,Road-750 Black,0,887.78
2026,1,United Kingdom,Mountain-200 Black,2,4648.59
2026,1,United Kingdom,Mountain-200 Silver,2,4504.39
2026,1,United Kingdom,Mountain-400-W Silver,2,3709.14
2026,1,United Kingdom,Road-250 Black,2,5608.07
2026,1,United Kingdom,Road-250 Red,0,5484.31
2026,1,United Kingdom,Road-350-W Yellow,3,8042.47
2026,1,United Kingdom,Road-550-W Yellow,5,7348.98
2026,1,United Kingdom,Road-750 Black,2,2335.55
2026,1,United States,Mountain-100 Black,1,6121.54
2026,1,United States,Mountain-100 Silver,3,15751.18
2026,1,United States,Mountain-200 Black,4,13954.14
2026,1,United States,Mountain-200 Silver,2,12100.01
2026,1,United States,Mountain-400-W Silver,2,1744.78
2026,1,United States,Mountain-500 Black,0,1014.36
2026,1,United States,Road-150 Red,39,155479.19
2026,1,United States,Road-250 Black,15,49238.29
2026,1,United States,Road-250 Red,6,20200.79
2026,1,United States,Road-350-W Yellow,14,21111.32
2026,1,United States,Road-550-W Yellow,21,22083.56
2026,1,United States,Road-650 Black,5,4537.67
2026,1,United States,Road-650 Red,10,8709.00
2026,1,United States,Road-750 Black,28,12853.85
2026,2,Australia,Mountain-200 Black,26,48484.87
2026,2,Australia,Mountain-200 Silver,15,36217.16
2026,2,Australia,Mountain-400-W Silver,1,1635.34
2026,2,Australia,Mountain-500 Black,1,1808.95
2026,2,Australia,Mountain-500 Silver,0,1104.18
2026,2,Australia,Road-150 Red,5,20531.32
2026,2,Australia,Road-250 Black,23,58147.22
2026,2,Australia,Road-250 Red,3,8972.85
2026,2,Australia,Road-350-W Yellow,30,39244.03
2026,2,Australia,Road-550-W Yellow,7,9785.77
2026,2,Australia,Road-750 Black,15,7043.34
2026,2,Canada,Mountain-200 Black,0,5018.39
2026,2,Canada,Mountain-200 Silver,2,10510.43
2026,2,Canada,Mountain-400-W Silver,1,1834.25
2026,2,Canada,Mountain-500 Black,0,1342.71
2026,2,Canada,Road-150 Red,9,37775.09
2026,2,Canada,Road-250 Black,0,5617.63
2026,2,Canada,Road-250 Red,3,15701.87
2026,2,Canada,Road-350-W Yellow,1,4096.75
2026,2,Canada,Road-550-W Yellow,4,6536.29
2026,2,Canada,Road-650 Red,0,1695.18
2026,2,Canada,Road-750 Black,7,4409.42
2026,2,France,Mountain-200 Black,4,8330.63
2026,2,France,Road-150 Red,15,48337.69
2026,2,France,Road-250 Black,0,10763.85
2026,2,France,Road-250 Red,3,8933.39
2026,2,France,Road-350-W Yellow,2,6732.00
2026,2,France,Road-550-W Yellow,1,4186.79
2026,2,France,Road-650 Red,0,1683.00
2026,2,France,Road-750 Black,5,3242.79
2026,2,Germany,Mountain-200 Silver,6,13516.82
2026,2,Germany,Road-150 Red,0,8119.73
2026,2,Germany,Road-250 Black,6,18271.52
2026,2,Germany,Road-250 Red,3,15297.45
2026,2,Germany,Road-350-W Yellow,2,9294.48
2026,2,Germany,Road-650 Black,7,6514.66
2026,2,Germany,Road-650 Red,5,4249.90
2026,2,Germany,Road-750 Black,1,1233.37
2026,2,United Kingdom,Mountain-200 Silver,3,19522.47
2026,2,United Kingdom,Mountain-400-W Silver,2,3355.50
2026,2,United Kingdom,Mountain-500 Black,1,1319.18
2026,2,United Kingdom,Mountain-500 Silver,1,1239.78
2026,2,United Kingdom,Road-150 Red,0,6464.99
2026,2,United Kingdom,Road-250 Black,3,16102.98
2026,2,United Kingdom,Road-250 Red,6,17664.51
2026,2,United Kingdom,Road-350-W Yellow,0,3874.02
2026,2,United Kingdom,Road-550-W Yellow,6,7505.88
2026,2,United Kingdom,Road-650 Red,1,1644.02
2026,2,United Kingdom,Road-750 Black,6,4775.04
2026,2,United States,Mountain-200 Black,9,21366.04
2026,2,United States,Mountain-200 Silver,6,18587.90
2026,2,United States,Mountain-400-W Silver,8,7331.20
2026,2,United States,Mountain-500 Black,0,1153.26
2026,2,United States,Road-150 Red,61,169087.98
2026,2,United States,Road-250 Black,8,25278.29
2026,2,United States,Road-250 Red,19,51073.98
2026,2,United States,Road-350-W Yellow,10,18848.61
2026,2,United States,Road-550-W Yellow,36,41092.61
2026,2,United States,Road-650 Black,12,10699.53
2026,2,United States,Road-650 Red,3,4349.96
2026,2,United States,Road-750 Black,30,18797.76
2026,3,Australia,Mountain-200 Black,9,19358.20
2026,3,Australia,Mountain-200 Silver,26,48016.61
2026,3,Australia,Mountain-500 Black,2,2076.21
2026,3,Australia,Mountain-500 Silver,14,7766.68
2026,3,Australia,Road-150 Red,7,23628.17
2026,3,Australia,Road-250 Black,19,42634.88
2026,3,Australia,Road-250 Red,3,8757.83
2026,3,Australia,Road-350-W Yellow,17,25660.46
2026,3,Australia,Road-550-W Yellow,22,29459.53
2026,3,Australia,Road-750 Black,23,10087.22
2026,3,Canada,Mountain-200 Black,1,5484.75
2026,3,Canada,Mountain-500 Black,1,1400.55
2026,3,Canada,Road-150 Red,6,31359.49
2026,3,Canada,Road-250 Black,5,15656.20
2026,3,Canada,Road-250 Red,23,62044.99
2026,3,Canada,Road-550-W Yellow,6,7208.41
2026,3,Canada,Road-650 Red,3,3335.66
2026,3,Canada,Road-750 Black,9,5634.01
2026,3,France,Mountain-200 Black,10,19564.15
2026,3,France,Mountain-200 Silver,4,13802.05
2026,3,France,Road-150 Red,13,43070.64
2026,3,France,Road-250 Black,2,4896.37
2026,3,France,Road-250 Red,6,20415.78
2026,3,France,Road-750 Black,1,1139.40
2026,3,Germany,Mountain-200 Silver,2,9535.42
2026,3,Germany,Mountain-500 Black,0,1029.90
2026,3,Germany,Road-150 Red,5,22000.95
2026,3,Germany,Road-250 Black,4,16974.22
2026,3,Germany,Road-250 Red,2,10649.85
2026,3,Germany,Road-350-W Yellow,0,3890.68
2026,3,Germany,Road-550-W Yellow,4,6210.36
2026,3,Germany,Road-650 Black,4,4915.20
2026,3,Germany,Road-750 Black,3,2235.76
2026,3,United Kingdom,Mountain-200 Black,0,4837.53
2026,3,United Kingdom,Mountain-200 Silver,4,10059.33
2026,3,United Kingdom,Mountain-400-W Silver,1,1695.93
2026,3,United Kingdom,Mountain-500 Silver,0,1142.53
2026,3,United Kingdom,Road-150 Red,6,28595.68
2026,3,United Kingdom,Road-250 Red,5,14793.71
2026,3,United Kingdom,Road-350-W Yellow,17,27152.30
2026,3,United Kingdom,Road-550-W Yellow,9,12967.27
2026,3,United Kingdom,Road-650 Black,0,1720.25
2026,3,United Kingdom,Road-650 Red,1,1761.79
2026,3,United Kingdom,Road-750 Black,18,10408.36
2026,3,United States,Mountain-200 Black,14,33376.45
2026,3,United States,Mountain-200 Silver,28,45742.83
2026,3,United States,Mountain-400-W Silver,1,1300.77
2026,3,United States,Mountain-500 Black,0,1222.36
2026,3,United States,Road-150 Red,46,173948.93
2026,3,United States,Road-250 Black,10,26383.11
2026,3,United States,Road-250 Red,8,22767.36
2026,3,United States,Road-350-W Yellow,8,14027.75
2026,3,United States,Road-550-W Yellow,39,39526.54
2026,3,United States,Road-650 Black,7,6652.51
2026,3,United States,Road-650 Red,10,10649.61
2026,3,United States,Road-750 Black,35,17396.26
2026,4,Australia,Mountain-200 Black,7,24928.88
2026,4,Australia,Mountain-200 Silver,3,9065.29
2026,4,Australia,Road-150 Red,4,18653.01
2026,4,Australia,Road-250 Black,58,126698.22
2026,4,Australia,Road-250 Red,7,22609.69
2026,4,Australia,Road-350-W Yellow,22,35207.64
2026,4,Australia,Road-550-W Yellow,10,11512.92
2026,4,Australia,Road-650 Black,0,1362.26
2026,4,Australia,Road-750 Black,2,2257.81
2026,4,Canada,Mountain-200 Black,0,4838.33
2026,4,Canada,Road-150 Red,7,26935.78
2026,4,Canada,Road-350-W Yellow,2,8784.07
2026,4,Canada,Road-550-W Yellow,4,4882.17
2026,4,Canada,Road-750 Black,4,2325.20
2026,4,France,Mountain-200 Black,9,21224.62
2026,4,France,Mountain-200 Silver,1,7466.60
2026,4,France,Road-150 Red,9,32647.35
2026,4,France,Road-250 Black,10,24976.98
